family_name,adipose tissue fpkm,adrenal gland fpkm,appendix fpkm,bone marrow fpkm,brain fpkm,colon fpkm,duodenum fpkm,endometrium fpkm,esophagus fpkm,fallopian tube fpkm,gallbladder fpkm,heart muscle fpkm,kidney fpkm,liver fpkm,lung fpkm,lymph node fpkm,ovary fpkm,pancreas fpkm,placenta fpkm,prostate fpkm,rectum fpkm,salivary gland fpkm,skeletal muscle fpkm,skin fpkm,small intestine fpkm,smooth muscle fpkm,spleen fpkm,stomach fpkm,testis fpkm,thyroid gland fpkm,tonsil fpkm,urinary bladder fpkm
Corticotropin releasing hormone receptors,0.40872301811692263,-0.5571657583549288,-0.8493961027682708,-0.5986401226161753,2.486931303147247,-0.49051150583388337,0.8100615331571608,0.81289647321431,0.09915085820012126,0.8142473013431862,-0.37436484161204553,0.2567648694993171,-0.7973364977282513,0.5213839149155902,-0.8278063714823001,-0.7269990257902623,-0.5373234309200507,-0.7202924333341876,-0.6843217083857138,0.9689772391630347,-0.6383331607940924,-0.696568108101252,1.025569076173784,1.0160437789871666,0.5920061339986191,0.5190865138255578,-0.833743381481812,-0.18286666201157514,0.7082498055295338,-0.0689450785139688,-0.8278063714823001,-0.6276712580604815
Creatine kinase family,-0.2448460978025122,-0.018618890132945688,-0.28372039593295173,-1.186309027343116,0.504414368510926,0.7618369582841595,0.30599042040731395,-0.32683231389498124,1.2112878119598682,-0.03234232016219605,0.13326150033176787,0.8775686274455323,0.13514501473401316,-1.1828416196014069,-0.5510004125824112,-1.0498130986737233,-0.5212215837013014,-0.6765100291606101,-0.28811707516995966,0.7781733310023012,0.6262284050701182,0.2765664724410005,0.7173104541464079,0.274222146722019,0.42076711690728824,0.17281219244088267,-1.0395250462589538,0.757810833915624,-0.21189319505568321,-0.07787981818060886,-0.3439957535185065,0.08207102285264396
Crumbs complex components,-0.39207984866511875,-0.07743666532722829,-0.32062520135766576,-0.9729400561024019,1.4918546140897022,0.3374801979360778,0.29937956766619644,-0.04822510573418335,0.19090578651710824,0.40069112571316673,-0.2278209549196748,-0.3617964439833327,1.160129806667588,0.21200324333101708,0.1908053128694765,-0.5661730677699688,-0.23305719950779924,-0.7115371629758412,-0.17562406745973935,0.4861156279802354,0.039665637302769154,-0.21430464755648979,-0.476944791125774,0.003780544986414693,0.21871312027381187,-0.2936603249137709,-0.2488928658944015,0.04874952103577849,0.27371607886514393,0.5783631769214284,-0.41214245704202135,-0.1990925018205066
Csk family tyrosine kinases,-0.5689607770065687,-0.6486892938296518,1.3423179866730772,1.2259791648163567,0.5251452190895689,0.003151825216661748,0.49176526616203076,-0.6974253400498929,0.17857837625373235,0.41382249111077035,0.08479564692967964,-0.5679342030187438,-0.8501823982151773,-0.4820313389963961,0.6778232339586097,1.9569707687757405,-0.817757094087765,-1.4385111686805945,-0.6453937231745968,-0.3550325508718596,-0.5264806686689679,-0.3014328626284527,-1.6709778678869385,-0.24813856532379405,0.5720848815521573,-0.6389746162361533,2.203644279336241,0.45023273203981656,-0.11835002429844399,-0.9891006180845837,1.2412349531610254,0.1978262859831099
Cullins,-0.48116424327358576,0.2370710554437112,0.28416232391467267,0.15093904017353876,0.15584519531735008,-0.23866370359631284,-0.6196501729047351,0.5382870544805349,0.728800927997362,0.1412997517189413,-0.017314667811162185,-0.1691592988925389,0.03680934185078727,-0.9754258388734476,-0.3510349976196531,0.8950329704576044,0.39814911834613004,-2.2690464583763545,0.016875908418307696,0.057944918307191354,-0.11148641257771524,-1.0570698880291118,-0.37248987287561136,-0.11892445294432781,-0.5070231565909511,0.17067905491434143,-0.15883737792956945,-0.4220722992706715,2.296661306622863,0.5802008935089948,0.7200059617532296,0.460598018340176
Cupredoxin superfamily,-0.12087150009028048,0.6289965455897837,0.090818624544932,-0.9412699808803973,-0.8670280034368488,0.4842729290285269,0.8285775525304517,-0.07109087863921743,-0.25048049300681857,0.6413681697845122,-0.5268513598933521,1.2173671549402656,0.14221019299806575,-0.11799715843613529,-0.25566855263199934,0.6210161355593662,-0.9536471640108857,-0.7034329595242768,-0.9479083707413618,-0.21599330185120452,0.645697128048371,0.2034565523468042,0.4957898136482275,0.12402094120768245,0.2426393336317803,-0.5949417386468853,-0.455744963821515,-0.026107043950856945,-0.6884542253215042,0.570336765426757,0.49454233536049635,0.30637752023756726
Cyclic nucleotide gated channels,-0.1153723077578066,0.6844068183549805,-0.3574325007806253,-0.5244816980294135,1.6415897872250569,0.12058964425928509,0.1352471456615823,-0.2700780771925994,0.14857598886021695,0.5796184291172345,-0.4010034884040475,0.6486222374794233,-0.001488062291271186,0.23956547681928933,-0.3872717741713821,-0.5283068139144984,-0.2751927890844015,-0.2665971526235505,-0.07662319547736615,-0.22417516378259963,0.05735168248241636,-0.09886143797912675,-0.37371409190249316,-0.004070162973185565,0.2846273157233797,-0.27402607467530327,-0.21063046704362026,-0.06757581685291654,1.011447832261803,-0.5399912514421367,-0.470440605437196,-0.08430942642912849
Cyclin dependent kinases,-0.3970162963212731,0.048956004595596354,0.11238308948592994,0.01975888470535041,0.10774569995873731,0.012309073856075164,0.16595894430140107,0.37100118533093823,-0.31457948971933364,0.5053691859258084,0.1920241634373458,-0.4383485815606491,0.1328376773708909,-0.930419629576679,0.28101955060946937,0.4089334968426145,0.3864843695538319,-1.2484906625622139,0.21573605552848657,-0.047418009244227295,0.22989448272156743,-0.6820597697111908,-1.4119591986862001,0.17208344911929888,0.14102059567171948,0.20678662499611455,0.11682430774553731,-0.07099879448752858,1.0753060756738226,0.22640057429226718,0.2942650505905598,0.11819188955593388
Cyclins,-0.1408797207531904,-0.09736931303614929,0.16425731709249566,0.5240886650503983,-0.28201119701011673,0.2694385241577481,0.23240918308438738,0.09605188675215148,0.1072938328158948,0.17619784706512082,-0.04022091103924176,-0.5052299878188699,-0.20239653035308855,-0.9595962536167548,0.016544546674877814,0.5490704125112157,-0.1914443068526198,-0.838389635525818,0.27167759671279545,-0.023239663655632316,0.32169711771255494,-0.37577607496695603,-1.2912146992438058,-0.1643857613340899,0.09885855827116934,0.0831392257515345,0.07595880913150382,0.2044105798229689,0.8291250984449468,0.2510059104257539,0.5107991620299669,0.3301297816988485
Cyclophilin peptidylprolyl isomerases,-0.24722942018607352,0.345027094157048,0.4486432364340978,-0.1051219118094252,-0.555219701383553,0.31130716029907934,-0.01747162333017136,0.24885092260037406,0.0004843125691536089,0.5216036236327183,-0.08237968838100501,-0.15903798587953416,-0.02226517354101748,-0.6613307017732747,-0.18088417002769025,0.7286937377630736,0.07047155344939435,-1.6489003277417864,-0.046571080227625884,0.0862220715030444,0.567531888075504,-0.49469690241330916,-1.4460956276044963,-0.1978374754211425,-0.02262809476519628,0.016058438824104775,0.06383478391031802,0.017580008496764474,0.46072574536551225,0.771902670016647,0.8949196979957877,0.33381293939268053
"Cystatins, type 1",0.36501949729161043,-0.2736057865715171,0.2050443537801012,0.22533845269947805,-0.8643857720087804,0.004777448257502204,-0.6719978022513895,-0.7494452821762461,3.5445551216759448,-0.3356987075132982,-0.16998655739997184,-0.4435374547321591,-0.6128893699222004,0.08718477371748842,0.4796819997403279,0.19726103294615216,-0.06155442860964575,-1.176930200433243,-0.0532920994389503,0.0249978962803471,-0.24246877806976302,-0.42478936178545956,-1.126615945830452,1.1165048793972607,-0.5213145044572448,-0.4912756942126981,-0.031546671695980404,0.6063393434924899,-0.8156405944080013,-0.7603476828871287,2.26120047654236,0.7094174185830653
"Cystatins, type 2",-0.25217307732359406,-0.26246089236166176,-0.2703622113330957,-0.3626589608121584,-0.2144382186449381,-0.24140576120949864,0.02363049083062041,-0.34500556365537566,-0.029581280646726382,-0.03397709514045014,0.5648649272102378,0.16618538011909162,-0.3607262212605999,-0.2619612125695893,0.3029795672233107,-0.1890624971348062,-0.2005937200132634,0.30096576396144675,-0.15265922048305366,0.08536632019816627,-0.2958343849304169,2.0980345865259413,-0.5253686148450298,0.5869528112135457,-0.06378622056435035,-0.0937724503794339,0.0015389153209940203,-0.025891792814910487,0.6583110187400121,-0.17309340568608775,-0.29916309785400313,-0.1348538816803241
"Cystatins, type 4",-0.33733169748346836,-0.34196559871544235,-0.359294168691483,-0.394623061379995,-0.33596538108760393,-0.3508646365919345,1.7439647252346588,-0.40674980171028235,0.2760209956055804,-0.384432922317953,-0.39689613346341024,-0.38069282095966767,0.36805092204130957,4.51887767456032,-0.17131648297142324,-0.40931188276599767,-0.3950239492613223,0.22210945197581086,-0.38845535865768105,-0.39550616764457197,-0.28824299254075464,-0.01305231068148984,-0.33367928684182635,-0.0694589055523074,0.6260958039260728,-0.404646533536382,-0.38898427441010464,-0.3402841616284324,-0.12308206327735745,-0.4007331129477034,0.4381845651036096,-0.38271043332876625
Cysteine rich secretory protein family,-0.5091173098295284,-0.5013143375206192,-0.5351304659515446,1.322845308411701,-0.510582121304892,-0.5360718070610065,0.25130656315267924,-0.29426512076626915,1.9253253521976965,1.2580878979383519,0.6456228854469536,-0.4321785649403089,-0.40985538130148164,-0.3984932774860815,-0.22524368988283672,-0.520227608905458,-0.46967133029439284,-0.039401304483644005,-0.38101311117665565,-0.030780057131554905,0.10077502334276889,1.2838785229449272,-0.3027745876322184,-0.44865970873576266,0.135688154946941,-0.5172089711633112,-0.4367555407727899,-0.5001484134269195,1.3581696123050726,-0.5063204267789002,-0.38014452160047396,0.6036583374595587
Cysteine rich transmembrane BMP regulators,1.1994041952131473,-0.5273723750728669,0.08524756832584746,-1.0406846166643053,0.6604193044306195,0.14056936504162335,-0.26153868958371307,0.49616899477472765,0.06045380890368002,1.0307206729394747,0.3379639097901274,-0.26374642819411015,-0.1691949434496076,0.7418809714906556,0.6290058833957838,-0.4514694468003582,1.3845671096256142,-1.3615354663330501,1.6558859414477423,0.48443637792602184,-0.14146240110818242,-0.24722923702649982,-0.7374613512374167,-0.7903970989280595,-0.33137715988849825,-0.09982465881255444,-0.4359198572146494,-0.7040662754197737,-0.0471132223524647,-0.4656805841813208,-1.1716851369823145,0.34103484594467437
Cytochrome P450 family 1,0.19222934035683373,0.045789093704405905,0.2251285690606013,-0.6904712233868849,-0.13935617598493408,-0.5065337863242346,-0.48643908558961463,0.42818893718102274,-0.17009180322718795,0.3892067368503363,0.2901900004894982,-0.11960283050135508,0.14527235102531436,2.669884657697383,-0.12176816604031115,-0.130891785116484,-0.32025786997897765,-0.37060410262073123,-0.2635847052422604,0.3192365095907963,-0.5390997283933511,-0.6615681908521913,-0.6260884767956372,-0.3112217900027417,0.5342218573783915,0.21055023960674332,0.1461520868406528,-0.41832620576495755,-0.11681052346852687,-0.5741647276855617,-0.549761663151883,1.5205924603458483
Cytochrome P450 family 11,-0.397423431882067,4.036384839436516,-0.3297301079117098,-0.5867205423814432,-0.41483825986147443,-0.5011535767030072,-0.37339716909194576,-0.30684091602082025,0.8575966282099494,-0.21696965917271702,-0.377635177591354,0.20459596525572185,0.6497918928378872,0.5097176403249041,-0.34229037606694396,-0.5542609143960271,0.22989774592241874,-0.5133894451752085,0.5853225309564029,-0.32998745413659725,-0.49840162727369575,-0.06470876881345178,-0.300249741534863,0.2765491784110974,-0.23132017192438223,-0.3445271946678627,-0.3283659809410291,-0.4092501787768561,0.5385990285515581,-0.548372756032993,0.5522856376105377,-0.4709076371605457
Cytochrome P450 family 17,-0.4847522052384869,4.203386233585225,-0.0534283319663298,0.0173228306020673,-0.0920908121972363,-0.5235881735513682,0.0557392628152533,-0.4533014483041959,-0.5469267268641778,-0.4137104419767044,-0.3163328550884353,-0.5010984855251006,1.8142012619553156,0.6764786497141668,-0.0949471602969429,-0.535147356159228,0.5620844482873741,-0.512241098050422,-0.5469267268641778,-0.1581962230516331,-0.5410089949669812,-0.4740899020686853,-0.2394141787457931,-0.4847522052384869,-0.535147356159228,-0.5529016358003077,-0.490153097770752,-0.512241098050422,2.2829242116114736,0.4554413973965469,-0.5529016358003077,-0.4522801462320194
Cytochrome P450 family 2,-0.3964408317844389,-0.13532012814261168,-0.20631918527331436,-0.7161822523257009,-0.3126407241872023,0.1650607667934727,1.3702731637764394,-0.2824912236983428,0.16078059985846527,-0.23297766796765165,0.1909270860402036,-0.35939968111116866,-0.18064810908067472,2.6682080268017794,0.08196425284963742,-0.3470932728584635,-0.30005721971569355,-0.4672312113731893,-0.4318538028031003,-0.1501983665865473,0.0641597861604423,-0.14834320100821013,-0.5961804404276768,0.2760342862323642,1.1591688881887106,-0.2728225619150814,-0.2763398669401375,0.3655614328376556,0.01302432698299314,-0.47605663618061134,0.043395567549066746,-0.2699618006914133
Cytochrome P450 family 20,0.1500421976328634,0.6587294239709379,0.1313638924447618,0.426118740017621,-1.336166371279275,0.5404840109280102,-0.4504279874642846,0.2236577262573086,0.061904632273616,-0.3142507359863798,0.4515846051079616,-1.0408433532552,0.8604080744336039,-0.6086058579836072,0.241793579989938,0.3975775841964984,1.0451898483254327,-1.701432943375611,0.3426199510359086,0.0714678272104427,0.6269222147290044,-0.4579608758128725,-3.659278537133409,-0.9734027032925447,-0.6766168389387144,0.592094784424722,-0.0320817478983458,0.4204313418949749,0.8899343531431478,2.168171467396788,0.0778270569158108,0.8727446400909038
Cytochrome P450 family 21,-0.2791133901105355,5.41507649452923,0.1248446608045892,-0.3197262323878941,-0.0952967800960186,-0.3844874595609497,-0.2595046633067246,-0.2215803387294236,-0.1734850746656649,-0.1279391302163098,-0.1676580789362418,-0.3995664178715617,0.1289668681214201,0.6954325473347195,-0.179351845417794,-0.3407757394381935,-0.0536169251701434,-0.4226927972445605,-0.3770460401063335,-0.0236320734144121,-0.3919938704011306,0.0287623421542151,-0.3726119189490291,-0.3479083826804023,-0.3551007140074985,-0.1114629979798238,0.3066570446998725,-0.2791133901105355,-0.240333342557305,-0.234036768036659,-0.3623537408311061,-0.179351845417794
Cytochrome P450 family 24,-0.5038758623671105,-0.4312980862978386,-0.2168288322223397,-0.5970248199864039,-0.1197345567188158,-0.5372942525677552,-0.5631729544283542,2.4017567944773544,0.2361379723447236,-0.5372942525677552,-0.598841196598265,-0.584408843552977,1.7540111242315028,-0.4957061182065204,-0.3527683644021049,-0.4029027340427698,-0.598841196598265,-0.5104638827181601,1.3671942933357677,0.2544277164605073,-0.5631729544283542,-0.598841196598265,-0.4481438999068601,-0.3118531993972577,-0.6079768366418731,-0.3739235016828646,-0.5719622142050088,-0.4328169399770785,-0.5458404878471852,0.2434972170359773,1.7767322601345812,3.471229805939769
Cytochrome P450 family 26,0.4262381649115081,-0.11941157547952626,-0.30141014265926674,-0.8035006883387393,0.4254810779572327,-0.22823689306778042,1.4211962982955066,-0.3167307569122419,-0.15731961629316452,-0.20983612538109178,-0.4258904149892066,-0.08640082487916467,0.10746142830336818,2.1105167699999057,-0.09058544711234517,-0.05987373624521828,-0.06975225343032858,-0.7164124693534456,0.24949145830517297,-0.24420099383453028,-0.4702385832554698,-0.03595092945320938,-0.19232980760734741,0.6237452407106719,0.2110632591424494,-0.40533098710149423,-0.3525092658028583,-0.6673598746230227,0.598160177095727,0.23486977589859434,-0.1312876629083448,-0.3236546018923406
Cytochrome P450 family 27,-0.19719629139204656,0.4275756396220025,0.2917822485468438,-1.1756178600966924,0.01927462999286274,0.0518859059543279,0.3441621918775725,-0.08702035857188606,-0.32120603326461383,0.14156427107313072,0.20230235812296912,-0.5824690032276744,1.4606085320797046,0.5528632437874412,0.2962802088368148,0.1666574828711608,-0.39776277504427915,-0.6217068214194442,-0.7872104197153704,0.014275140084004176,-0.06589550660118913,-0.26924646103852257,-0.43870202517374096,1.1124816821731318,0.1670792806665156,-0.4618603649707374,-0.5636935484849183,-0.4618765980098269,-0.19760289482320426,0.23436079354316075,0.5887635589748454,0.557149793627658
Cytochrome P450 family 3,-0.4462557688093139,0.18063987929613387,-0.27975113480777025,-0.633493010324765,-0.4988430834935424,0.156588091711475,1.4289941552597658,-0.3442940158044508,-0.1996252460081683,-0.29404280595249055,0.710808748672503,-0.6791210645757828,0.47424129888981353,3.4058087786686775,0.1275840486231457,-0.5720269194057768,-0.5305990555478441,0.017613929214830695,-0.6558665284066096,0.46410354189391967,0.1511185902413979,-0.6604561169818561,-0.627010729123329,0.016123576771330944,1.4570423087273199,-0.47043012584676547,-0.6447776516399858,0.21064677314647193,-0.13499057636173986,-0.62090872835017,-0.28981307621150315,-0.21900808346491984
Cytochrome P450 family 39,-0.3982764333418058,-0.2593723447639823,-0.9087018789825908,-1.296552742798552,-1.239938433830451,0.0588621293505539,-1.0678274173077955,0.2461865970093054,0.2901660022033176,0.4124759230029487,0.8185848486448296,-0.0412430250319484,0.3291354404279251,2.8374625420673114,0.079926452652259,-1.1665512435485887,1.1454200105269667,0.0652237437395525,-1.289315096923384,1.6021788016858671,0.1719578229726359,1.6748560953762823,-1.4032033604987626,1.5804269712114838,-0.9189692743334856,-0.1932935403874961,-1.0856780011153018,-0.6542643781564628,0.3715920994053046,0.5295378011232914,-0.5170723841534075,0.2262662737741796
Cytochrome P450 family 4,0.05931469538523362,-0.1367553143379011,-0.5769035268065721,-0.5918823105187732,-0.20914718944344182,-0.07086566352393636,0.5970462273854809,-0.42493745386566706,0.619685289853746,0.32809528939105065,0.26923764590068744,-0.43398960931932956,1.1116982502646324,2.0327408256370556,0.49752539252038125,-0.5065587646749982,-0.6687243704152478,-0.3622811869471195,-0.7607731943147428,0.19170051204893532,-0.13274543518193357,-0.31205821707442105,-0.716547895316604,0.44698169632261153,0.6145488947969032,-0.5384688821497057,-0.4796931580798386,0.0940837278454329,-0.16452271685991704,-0.21405484740633954,0.06773018114885362,0.3705211077354856
Cytochrome P450 family 46,0.5772158927933143,1.0666009828834908,-0.4745687552212024,-0.9312491640766654,4.537441116563987,-0.7281325166759637,0.0150894754627763,0.582545339856837,-0.6129909630378769,-0.1268002321677354,-0.4342482917436016,1.4884164252486516,0.1800204746540382,-0.4848073707127503,-0.1350588513774381,-0.0701375873926896,0.1525144742583673,0.1594348053098427,-1.0144887004469292,0.1455645057244039,-0.8265150727756828,0.0301156492280876,-0.3282701872177921,-0.3376236146808919,-0.6927242355184281,0.2468124191598446,-0.7521746626672747,-0.891177617720853,0.500705385438195,0.1245342091782897,-0.8392431001586141,-0.1268002321677354
Cytochrome P450 family 5,0.5618918595061838,0.3525100943749334,1.5495586389309466,0.9525405662986886,-0.2492478875815092,0.3088369812752721,0.19476592382576,-0.7072637423467751,0.0607378641158477,-0.1813027968249297,1.4177105182092915,-1.072547029301448,-0.6693045934947931,-0.2751302512514055,0.860985926793987,0.6914425380817488,-0.9229474518950554,-1.3805848626882058,0.4728912270429171,-0.2155233020552618,0.6948816508049871,-0.5136560753816104,-2.238287787644236,-2.3271969099822623,0.3253874079525319,0.6657053259510796,1.843181714401521,0.5411754861477689,-1.1877171487845428,-1.1135044868017403,0.3869414273231749,1.1730691749971394
Cytochrome P450 family 51,-0.6957451364632853,1.184022047806012,-0.2801592665815733,-0.631214059220135,1.081665317867469,1.077509154071762,1.61415393545461,-0.2801592665815733,0.3684722019733784,-0.5717115769796778,-0.1817669318192356,-0.8292261928742949,0.2072134700629976,2.3002665394789275,1.0353179384254851,-1.145743637071732,-0.035161262634519,-0.2621567755731941,-0.5802469670890297,0.7683296898953512,0.5204077077325143,-1.1369388317772608,-2.6247176142800264,-0.905857128994942,0.4963070143891577,-0.597461162727575,-0.9394635265599586,0.7980614990153968,1.5200203614876744,0.120542269350994,-0.8191960064306091,-0.5753638033531129
Cytochrome P450 family 7,0.3813867430064595,0.06594792540570185,0.27042727475639594,-1.2987623755830122,0.3287684634781541,-0.1904135315023249,-0.3587298435328129,-0.2751900308245088,0.5437691805395216,-0.1893751498362867,0.3398165774553238,-0.1223012784533042,0.32259725668854833,3.6143053124538924,0.0015173796088181965,-0.5122987872157656,-0.04546378945917365,-0.05969946436516801,-1.0056879066003135,-0.08650147007659754,-0.23478583218880922,-0.13691132870303105,-1.3914384293362907,-0.1682410314554896,-0.5254281885194845,0.027201554008282863,0.5311156145329662,-0.44175492898422625,-0.1385373135265662,0.6558578516143276,-0.3045262819700181,0.4033358285847955
Cytochrome P450 family 8,0.42073351346368193,-0.19216909729936815,0.12582439625260136,-0.8380341778999624,-0.6774139658934781,-0.08948449590898384,-0.3588628760010555,0.5823827839315905,0.2424906991391038,0.7617679251611791,0.7485910806762105,0.17966639864733774,0.7622197350561326,2.3309917684491643,0.2171448937397505,-0.775026325666186,0.4716269485408876,-0.6230896611916829,-0.2899858852303463,0.359357955116853,-0.09020328843922125,-0.6268409965707022,-0.618794155397591,-0.274093258876859,-0.35498327964517334,0.6225430987504117,-0.8286212230632729,-0.5261185014705603,-0.05756064265422105,-0.5713160178688599,-0.7311319678565023,0.6983886200091179
Cytochrome b561,-0.15886862453036596,0.895690404040187,0.255398424334362,-0.6972006845359218,-0.8008206350685688,0.41498710536472216,0.4989620083812044,-0.43795698270805633,0.0444098787289914,0.6076244394328765,0.35703272274152054,-0.8833308625224561,-0.12877169396176505,-1.5853686544863361,0.46461881273622296,0.6335099705374715,-0.002598612047450799,-0.6750308963691293,-0.3143761293398387,0.2682442569124526,0.2730469639456541,0.0005798585897921815,-1.8775573034993862,0.7687375729412971,0.699680121761374,-0.2942862223905405,0.19062025361432927,0.36959479614731816,-0.6984951594255817,0.8470593566061169,0.5463460521548233,0.4185194619146726
Cytohesins,0.45056503404385057,-0.289852466378614,0.5841863856652958,0.1905342695655652,0.21644137707713873,-0.07063085959544653,0.210371395732698,-0.1965668951658356,0.251609184709509,0.052396000785282365,0.6055088998472091,-0.3036215545705905,-0.47986100657270014,-1.825407754541862,0.8146438310597504,0.5347532114463928,-0.6408081285427351,-1.5568491174255752,0.7490194129603612,-0.27228287471978896,-0.07579037122386782,-0.4535037301897039,-1.5882146244414577,-0.1307314649556696,0.4046232716908055,-0.018680765484929335,0.7043015365361414,0.3475366471705306,0.4893131925557918,0.3998429173321919,0.5142136334847697,0.3829414121454787
Cytosolic iron-sulfur assembly components,-0.44835954514012494,0.47822299687555375,0.17223583612417823,-0.5764118660135806,-0.5921282403629647,0.14443507632173772,0.5883887040875058,-0.6143336100846244,-0.26622412708640913,0.6293242389459107,-0.20312087261509437,0.640299061975799,1.0227072238383463,-0.5278239061685707,-0.11967445007253656,0.9785679999886373,-0.300469612332462,-1.6966740843407455,-0.0621981840955572,0.2160715056669241,-0.3737179263832196,0.0235167758795047,0.18713385343641473,-0.6361294888158645,0.3951159429672246,-0.8366984068092475,0.6843459180080917,0.27779058881463176,-0.36713143507231244,0.34993068528427956,0.7536344583198704,0.07937488885870854
D-lactate dehydrogenase family,1.363079342296793,0.087223442311705,-0.5161575344922472,-1.3924088237589642,0.1214211032966862,1.196065744404197,0.3460757947646657,-0.8768720004786014,-0.3413709270487522,-0.417178770984168,-0.3204263221998542,1.5240037079349378,1.9155198680572756,1.8158413339005828,-0.2303416513990934,-1.2872729069480255,0.506057219069187,0.0992552904584264,-1.1482419484727124,0.3344122774867609,0.4493668463035233,1.0480699304328436,1.5757160288783838,-1.0556424549021282,-0.442951086411437,-0.989266256615358,-1.371809621291243,1.0856121202664957,-0.885070861969788,0.0765719413474705,-1.2037747382097952,-1.0655060860277703
DAN family,-0.18187841570556543,0.3406735558197885,0.16782834039477265,-0.9782909207020418,0.1339350473427269,0.6193079153977423,0.407457815730729,0.19680953489961128,0.7541040809699497,-0.23446718258009155,0.5410413272679983,0.2943168503847073,0.5091210754671635,-0.6573429716210185,0.18408361090876596,-0.4643237827522417,-0.07498652307143683,-0.7250094797067427,-0.3701407320103717,0.0674297985989854,0.578287865424518,-0.21655628308000646,-0.5994760516905026,0.030783563983361146,0.4462991239004205,0.3066927968498923,-0.6092172503014057,0.41522673705882146,-0.4302715957707222,-0.3432450751533973,-0.20180056690570577,0.09360779065129685
DASH family,-0.08727156228137566,0.20275593485025906,0.341027866953206,-0.31073891296862993,0.34000952853308236,0.006801476663767609,0.29482277670362184,0.3678364272159279,-0.4497748826978602,-0.0448397269137767,0.2818599253136512,-0.24800222778142528,-0.04522768897385632,-0.7490459572840998,0.1662814794758332,0.10929805186874016,-0.6446870403102894,-0.6252092610070231,0.33417180728371676,0.10670821537474381,-0.03548616740251658,-0.05644493118461554,-0.5082625920529924,-0.03890300129959501,0.23444108047293818,0.3131393950798969,0.41496256895378814,-0.0851558829820457,0.46969443667606514,0.14532967526731225,-0.3456804020877508,0.14558959054130272
DAZ RNA binding protein family ,-0.24509110872620407,-0.226538719203926,-0.21590123150559506,-0.30090383837578055,-0.31799283834375175,-0.30359724167155927,-0.21002432960640402,-0.31863838867452204,-0.21610242651287206,-0.28636772814177464,-0.2990414273574114,-0.2589393628357252,-0.10598501483367989,-0.12751593795571778,-0.2746398462935053,-0.23668788946624722,-0.2760846863084228,-0.19449781341504202,-0.32606626332546396,-0.3042286360024596,-0.29178454434255335,0.4484454887186747,0.10052892762820365,-0.06287531551377751,-0.23681271791251754,-0.2526507325924729,-0.23871254642213105,3.3056556335294256,3.019882206786944,-0.3147962347353446,-0.16553760091960265,-0.2664978356687833
DDB1 and CUL4 associated factors,-0.6003419264624443,0.1634738049847246,0.2302043459409643,-0.38932699956895367,-0.4939103256171628,-0.14052248284516075,-0.0957266189955559,0.1969483362992762,0.17582963924248926,0.6641661513343412,-0.05156423437567834,-0.3220655514956508,0.18202135300603564,-1.3829054547023854,-0.2150050175424483,0.6617577906992242,0.3159774134719567,-1.46800190225183,-0.08482233207740886,-0.05232680626590408,0.1298041360197686,-0.49665184444359384,-0.9427753947796075,0.16494799757818493,-0.03382651527971813,0.046511056256286876,0.2990852327070197,-0.1100598268424897,1.6591103918356944,0.9653866357429245,0.7543132970801248,0.27029565134699224
DEAD-box helicases,-0.16973674756390947,0.12529417527154882,0.42809661325079923,0.3684702287143725,-0.3078424356266548,-0.1244728970638167,-0.3795049926576103,0.5339401528042258,0.16235333637764202,0.46778445615664227,-0.06320725800412298,-0.7802599352272394,-0.0707486753364255,-1.2978887061389481,-0.04791199451541612,0.9811038399541429,0.5932492987554567,-1.6877686142849044,0.12126082309771588,-0.08892797469377882,0.11564485225594077,-0.7312288825154224,-1.4688587450146438,0.3461376372334081,-0.2554839260000599,0.22303717119568656,0.3756750403291721,-0.17983090555463788,0.9262790017941597,0.5383428108091584,1.0561782949138683,0.2908249572836551
DEAH-box helicases,-0.156386636446551,-0.1743020018603392,0.7435535502010152,0.5623132285158056,-0.43038946939867406,0.08758252150791065,-0.0557207160903958,0.6183490299625504,-0.01679674904249431,0.3152672673246299,-0.10757073506178684,-0.8872382228897544,-0.22536789165572832,-1.5107150283828286,0.0987065888709373,0.8194947836697668,0.49824242755347387,-1.7520267956293643,-0.042162882568030864,0.16141084474159054,0.49083667667380265,-0.6912527254578371,-1.9094527978995048,0.5766583631903253,-0.16290021684173236,0.24672435482947927,0.557727403667738,0.24653577957804879,1.1254842819029158,0.18781347562696032,0.6493629909781428,0.13621930042992383
DECID complex,-0.456260558791345,-0.5147610460099661,0.8117518942211934,0.9475556718456344,-0.6200540712557796,0.06957422921494263,-0.05539145003745466,0.22979731617043317,-0.2231255138010541,0.213794238089321,-0.2322810399946147,-1.4636811826423586,0.04836033637179832,-1.8765277775187408,-0.45039604337195416,1.126871205204157,0.643236994789619,-1.3380309780048054,-0.07725497199329764,0.24597755515852426,-0.172747514572569,-0.21732280538575574,-1.6744910078246908,1.2261988579679155,-0.015689113740700734,-0.10466620801951781,1.0298835378015478,0.17325837277139933,1.4173060495224556,0.5332690164549887,0.6801074250922381,0.09573858228843721
